StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1,Q1_11_TEXT,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q16_1,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q8,Q11,Q11_11_TEXT,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_15,Q14_16,Q14_17,Q14_18,Q14_19,Q14_20,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q18,Q19,Q21,Q22,Q24,Q25,Q27,Q26
2017-04-03 08:32:24,2017-04-03 08:35:04,0,66.219.236.230,100,160,1,2017-04-03 08:35:06,R_9ySyTdjx5SVaiQN,,,,,40.21809387207,-111.61329650879,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,2,4,2,5,4,4,4,5,4,1,1,1,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,1994,1
2017-04-03 08:34:32,2017-04-03 08:36:40,0,174.208.12.46,100,127,1,2017-04-03 08:36:40,R_2BzIiYONa7KxRiD,,,,,40.760803222656,-111.89109802246,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,4,3,5,3,3,3,5,3,5,4,3,4,1,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1994,3
2017-04-03 08:32:19,2017-04-03 08:37:14,0,107.77.231.55,100,294,1,2017-04-03 08:37:14,R_2Vt2vG04mqpxIZG,,,,,34.054397583008,-118.2440032959,anonymous,3,,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,6,5,6,7,6,7,5,7,5,5,6,5,5,4,5,5,4,2,3,3,4,4,4,3,4,3,3,3,4,4,5,4,3,2,2,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1991,2
2017-04-03 08:35:38,2017-04-03 08:37:36,0,67.214.234.187,100,118,1,2017-04-03 08:37:37,R_pQ2fXqfQWYb2aHv,,,,,40.322006225586,-111.74669647217,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,2,4,4,2,3,4,3,4,3,4,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,1997,1
2017-04-03 08:36:42,2017-04-03 08:37:41,0,130.253.27.105,100,58,1,2017-04-03 08:37:42,R_29hz2ok7acb0jss,,,,,39.739196777344,-104.98470306396,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,3
2017-04-03 08:34:27,2017-04-03 08:37:50,0,216.21.163.136,100,203,1,2017-04-03 08:37:51,R_3D72E5bcmz78XCW,,,,,40.296798706055,-111.67610168457,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,4,3,4,4,4,4,4,4,2,3,2,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,B2B sales,1,,1,1989,2
2017-04-03 08:37:09,2017-04-03 08:38:45,0,66.219.236.161,100,96,1,2017-04-03 08:38:45,R_2bPLqcsRnTnQbaA,,,,,40.356292724609,-111.73249816895,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,5,5,5,4,3,5,3,1,4,4,3,4,2,2,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1994,1
2017-04-03 08:31:36,2017-04-03 08:40:11,0,45.56.16.37,100,515,1,2017-04-03 08:40:12,R_1mENJH4pPUpUa8v,,,,,40.21809387207,-111.61329650879,anonymous,3,,4,3,3,3,3,4,2,6,5,4,5,3,5,4,4,6,1,6,6,5,6,6,6,5,3,4,6,5,3,4,6,6,4,3,6,7,4,4,3,5,2,4,3,4,4,4,5,1,2,1,4,2,4,3,1,6,,4,5,4,3,2,4,5,4,3,4,3,5,3,2,3,5,5,5,6,5,7,7,7,5,5,5,5,6,4,7,5,5,4,5,7,1,2,,,,1,1996,3
2017-04-03 08:38:32,2017-04-03 08:42:06,0,63.248.246.159,100,213,1,2017-04-03 08:42:07,R_vVqQRq3kQdoZ69j,,,,,40.290298461914,-111.72360229492,anonymous,8,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,7,4,3,2,4,2,3,3,3,3,3,4,3,3,3,2,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1989,2
2017-04-03 08:42:14,2017-04-03 08:44:15,0,45.56.18.138,100,121,1,2017-04-03 08:44:16,R_27puTpaoy7t2LwV,,,,,40.21809387207,-111.61329650879,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,4,3,4,2,3,2,3,4,2,2,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1996,1
2017-04-03 08:41:27,2017-04-03 08:45:26,0,66.219.236.163,100,239,1,2017-04-03 08:45:27,R_3npGTkJaH8l1WsQ,,,,,40.356292724609,-111.73249816895,anonymous,5,,4,4,4,4,5,4,4,6,5,4,6,6,4,5,4,7,6,6,5,6,5,5,7,5,5,5,6,6,7,7,7,6,5,6,5,4,5,4,4,4,4,4,2,5,4,5,4,2,3,2,4,2,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1997,1
2017-04-03 08:44:30,2017-04-03 08:46:30,0,128.187.116.7,100,119,1,2017-04-03 08:46:31,R_4Tqhw1yTJP5OFDr,,,,,40.356292724609,-111.73249816895,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,4,3,4,2,4,3,4,4,3,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,1
2017-04-03 08:40:52,2017-04-03 08:46:32,0,66.219.212.55,100,340,1,2017-04-03 08:46:33,R_1LnujeGuM5lOVKv,,,,,40.21809387207,-111.61329650879,anonymous,3,,2,2,2,3,6,2,2,6,4,7,3,2,2,5,3,5,2,3,3,6,7,2,2,2,2,2,6,2,4,7,5,2,2,6,6,4,5,2,3,4,3,5,3,5,5,5,5,1,3,1,5,1,4,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,PPC,1,,1,1993,3
2017-04-03 08:45:11,2017-04-03 08:47:09,0,174.208.28.98,100,117,1,2017-04-03 08:47:14,R_Y3mOyQPpVpLvXAl,,,,,40.760803222656,-111.89109802246,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,5,5,4,2,4,3,4,3,4,3,2,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1993,1
2017-04-03 08:42:11,2017-04-03 08:47:14,0,174.52.183.164,100,302,1,2017-04-03 08:47:15,R_1MVOz2nDRWuJsqn,,,,,40.22639465332,-111.69699859619,anonymous,8,,4,6,4,5,6,4,4,6,6,5,6,6,4,5,6,6,5,6,5,7,6,6,6,6,6,6,6,5,6,7,6,6,5,6,4,5,4,3,4,4,3,4,4,5,4,5,4,2,2,2,3,2,3,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,1994,3
2017-04-03 08:45:31,2017-04-03 08:48:30,0,216.83.132.165,100,178,1,2017-04-03 08:48:31,R_2dhfH871xHd4DZM,,,,,40.314300537109,-111.71160125732,anonymous,3,,3,5,2,5,6,2,5,6,7,6,7,7,4,3,6,6,7,7,3,7,5,6,6,5,5,2,2,2,5,5,7,6,1,5,1,5,3,2,4,4,2,3,2,4,4,5,5,2,2,1,4,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1997,3
2017-04-03 08:46:37,2017-04-03 08:48:43,0,66.219.235.226,100,126,1,2017-04-03 08:48:44,R_12ykz7ytPKoNV1N,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,4,4,4,3,4,4,4,3,3,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1994,3
2017-04-03 08:48:36,2017-04-03 08:50:29,0,76.8.213.212,100,112,1,2017-04-03 08:50:30,R_2zvESJkwpplrMLG,,,,,40.21809387207,-111.61329650879,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,4,4,2,4,2,4,4,4,3,2,2,2,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1997,1
2017-04-03 08:45:05,2017-04-03 08:50:40,0,107.188.145.236,100,334,1,2017-04-03 08:50:41,R_ehudwCvxDRJiLvP,,,,,40.339294433594,-111.57089996338,anonymous,3,,6,4,1,5,2,1,4,7,7,7,7,7,4,4,7,6,5,6,2,1,5,2,5,7,7,7,7,6,4,5,3,5,2,1,1,5,5,5,3,4,3,4,1,4,3,4,3,2,1,1,3,3,1,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1995,1
2017-04-03 08:45:27,2017-04-03 08:51:03,0,107.188.138.97,100,335,1,2017-04-03 08:51:03,R_6tA4fgBqqeaCYhj,,,,,40.22639465332,-111.69699859619,anonymous,8,,4,4,4,5,7,4,4,4,4,4,5,4,4,4,4,5,6,5,5,6,6,5,6,7,5,6,4,4,7,7,4,5,4,4,5,5,4,5,3,5,3,4,3,4,4,5,3,2,2,1,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1991,3
2017-04-03 08:47:02,2017-04-03 08:51:24,0,45.56.55.198,100,262,1,2017-04-03 08:51:25,R_806UBUtjBpFvQpX,,,,,40.21809387207,-111.61329650879,anonymous,4,,5,6,6,7,3,6,6,2,5,6,5,3,6,5,5,3,2,2,5,5,6,6,7,5,3,5,5,5,5,5,5,5,2,6,5,7,2,4,2,4,2,2,3,4,4,4,2,4,4,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1991,1
2017-04-03 08:48:47,2017-04-03 08:53:09,0,107.188.159.34,100,261,1,2017-04-03 08:53:10,R_UJxO6mYE0QWxPH3,,,,,40.339294433594,-111.57089996338,anonymous,3,,4,4,5,6,5,5,5,6,6,6,6,6,5,5,6,6,6,6,5,6,6,6,6,5,6,6,6,5,5,6,5,5,4,5,6,6,3,4,3,4,3,3,2,3,3,4,3,4,2,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,1
2017-04-03 08:54:01,2017-04-03 08:56:50,0,45.56.8.226,100,169,1,2017-04-03 08:56:51,R_2wdmmUpCtN5KdEg,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,4,4,3,2,2,3,3,4,3,3,2,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1992,1
2017-04-03 08:55:02,2017-04-03 08:57:15,0,66.219.235.226,100,132,1,2017-04-03 08:57:16,R_1MPYWucO4tZf3Z7,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,4,4,4,2,4,3,4,4,2,2,2,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1997,1
2017-04-03 08:55:41,2017-04-03 08:57:19,0,128.187.116.6,100,97,1,2017-04-03 08:57:19,R_3L8fkylvR0Hdp8t,,,,,40.356292724609,-111.73249816895,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,2,4,2,3,2,3,3,4,2,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1994,1
2017-04-03 08:56:04,2017-04-03 08:57:49,0,172.58.16.45,100,105,1,2017-04-03 08:57:50,R_RxbPj0oDXHpqhuF,,,,,33.74560546875,-117.86779785156,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,3,4,3,4,3,4,3,4,4,2,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1998,3
2017-04-03 08:41:22,2017-04-03 08:58:13,0,174.52.214.189,100,1011,1,2017-04-03 08:58:14,R_1FDkIrZvJILZYDx,,,,,40.290298461914,-111.72360229492,anonymous,2,,3,2,5,6,7,4,4,6,2,2,6,6,5,4,5,5,5,6,2,3,5,2,3,2,3,5,3,3,6,7,6,6,6,6,4,5,4,5,2,3,2,3,2,5,4,4,4,3,2,2,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1995,3
2017-04-03 08:57:51,2017-04-03 08:59:34,0,45.56.53.29,100,103,1,2017-04-03 08:59:35,R_28S6RUO02XDhrkR,,,,,40.22639465332,-111.69699859619,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,5,3,4,3,3,2,4,3,4,4,4,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,1
2017-04-03 08:58:04,2017-04-03 09:00:24,0,107.188.145.64,100,140,1,2017-04-03 09:00:25,R_27lN3IZb1nDmXqZ,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,3,3,3,4,4,4,3,2,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1994,1
2017-04-03 08:31:01,2017-04-03 09:02:00,0,174.208.5.68,100,1858,1,2017-04-03 09:02:01,R_30r8gAnMYadLdBm,,,,,40.760803222656,-111.89109802246,anonymous,10,,3,4,3,5,6,5,4,6,5,4,6,6,4,5,4,6,6,5,6,7,5,6,6,5,4,5,6,5,7,7,6,6,5,7,6,4,4,3,3,4,3,3,3,4,3,4,4,3,3,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,2
2017-04-03 09:02:10,2017-04-03 09:05:28,0,45.56.0.190,100,198,1,2017-04-03 09:05:29,R_1MSu07iX6sO9UL8,,,,,40.233795166016,-111.65850067139,anonymous,2,,4,4,3,5,4,4,3,5,5,4,5,4,4,4,5,5,6,5,4,4,4,4,4,5,4,5,4,4,4,6,5,6,6,5,5,5,3,4,2,3,3,3,2,3,3,4,4,3,3,3,2,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,1994,1
2017-04-03 09:07:14,2017-04-03 09:11:23,0,45.56.24.124,100,249,1,2017-04-03 09:11:24,R_2D8QwndlREE5tQY,,,,,40.21809387207,-111.61329650879,anonymous,8,,2,2,2,2,2,2,2,3,3,3,5,5,5,5,5,6,6,6,6,4,6,6,4,6,7,5,6,7,7,7,7,7,2,6,3,5,4,4,4,5,2,3,3,4,4,4,3,3,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,1
2017-04-03 09:10:13,2017-04-03 09:11:31,0,66.219.221.60,100,78,1,2017-04-03 09:11:34,R_2PAaChVCAiwSzNE,,,,,40.290298461914,-111.72360229492,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1998,3
2017-04-03 09:10:24,2017-04-03 09:13:22,0,128.187.116.15,100,178,1,2017-04-03 09:13:25,R_1DOrpCFcSpJXJ1u,,,,,40.356292724609,-111.73249816895,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,3,3,4,3,3,4,4,4,4,3,2,2,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1994,1
2017-04-03 09:08:36,2017-04-03 09:13:37,0,174.52.128.21,100,300,1,2017-04-03 09:13:39,R_tVt6GLozlWh09j3,,,,,40.296798706055,-111.67610168457,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,3,4,3,3,2,2,3,4,3,3,3,4,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,3
2017-04-03 09:09:42,2017-04-03 09:14:10,0,66.219.236.230,100,268,1,2017-04-03 09:14:13,R_1Cw3uKqZTe1mfFA,,,,,40.21809387207,-111.61329650879,anonymous,10,,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,6,6,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,3,4,4,4,4,3,3,4,4,4,4,4,4,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1995,3
2017-04-03 09:07:13,2017-04-03 09:15:26,0,107.188.154.68,100,492,1,2017-04-03 09:15:28,R_3L7lHR9fgDPzz82,,,,,40.339294433594,-111.57089996338,anonymous,4,,4,4,4,6,6,4,6,6,6,5,6,6,4,6,5,5,5,5,6,6,5,4,3,5,6,6,6,6,5,7,5,6,2,5,6,5,4,5,4,4,2,2,1,4,2,4,4,5,4,2,4,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1993,1
2017-04-03 09:09:43,2017-04-03 09:15:42,0,107.188.158.119,100,358,1,2017-04-03 09:15:43,R_2YtUxw4m4glG285,,,,,40.22639465332,-111.69699859619,anonymous,3,,6,5,6,5,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,7,6,5,5,6,6,4,4,4,2,2,3,3,3,5,4,5,3,4,3,2,4,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1992,1
2017-04-03 09:16:40,2017-04-03 09:18:18,0,174.208.4.147,100,98,1,2017-04-03 09:18:20,R_6VEU7qvDslT9bgZ,,,,,40.760803222656,-111.89109802246,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,4,4,4,3,4,4,4,4,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1990,2
2017-04-03 09:12:54,2017-04-03 09:21:13,0,128.187.116.30,100,499,1,2017-04-03 09:21:15,R_1NgF1FPiGGGoMn7,,,,,40.356292724609,-111.73249816895,anonymous,8,,3,4,6,6,7,4,5,7,5,4,4,6,5,4,4,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,5,5,5,5,5,2,3,3,4,3,5,5,5,3,3,3,3,2,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1996,1
2017-04-03 09:20:39,2017-04-03 09:23:24,0,66.29.178.7,100,165,1,2017-04-03 09:23:26,R_3CWn1cQXWsKCV5T,,,,,40.464706420898,-111.63320159912,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,4,5,2,4,3,4,4,5,4,2,3,2,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1990,2
2017-04-03 09:20:17,2017-04-03 09:24:02,0,128.187.116.30,100,225,1,2017-04-03 09:24:04,R_rjsIKEcre7zTfuV,,,,,40.356292724609,-111.73249816895,anonymous,8,,2,2,6,5,7,6,6,5,5,5,6,6,4,5,5,4,3,5,5,5,6,5,5,5,6,5,6,6,6,7,6,5,4,5,5,6,3,4,4,4,4,4,3,4,4,5,4,2,2,2,2,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1994,1
2017-04-03 09:20:24,2017-04-03 09:24:23,0,103.206.180.22,100,238,1,2017-04-03 09:24:24,R_xh2qu8ZRWixrM6B,,,,,23.25,72.483306884766,anonymous,4,,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,6,6,6,5,5,6,5,6,6,5,6,6,7,7,6,2,4,5,4,5,4,4,4,5,4,4,4,4,5,5,4,4,5,4,1,3,,6,7,7,6,6,6,6,6,7,7,7,6,7,6,7,7,6,6,7,7,6,7,5,6,6,6,7,6,6,6,7,6,6,5,6,2,,,4,,1,19-08-1987,3
2017-04-03 09:22:26,2017-04-03 09:24:28,0,162.246.102.99,100,121,1,2017-04-03 09:24:30,R_Q4vjBNAr0wStLeV,,,,,40.314300537109,-111.71160125732,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,5,4,5,3,4,4,4,3,2,4,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1996,3
2017-04-03 09:23:32,2017-04-03 09:24:53,0,76.8.213.234,100,81,1,2017-04-03 09:24:56,R_2ATkWwjZmORaZou,,,,,40.21809387207,-111.61329650879,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,5,2,4,2,2,2,3,2,4,4,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1995,1
2017-04-03 09:21:54,2017-04-03 09:25:24,0,45.56.30.211,100,210,1,2017-04-03 09:25:26,R_3g6solbfZlJBKb4,,,,,40.22639465332,-111.69699859619,anonymous,8,,5,1,5,5,6,4,5,7,7,6,6,6,7,6,7,7,6,6,6,7,6,5,5,6,7,6,6,6,6,6,6,6,6,6,6,5,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1993,1
2017-04-03 09:19:27,2017-04-03 09:25:36,0,50.160.81.6,100,368,1,2017-04-03 09:25:37,R_3CTKDZ0ylK8A7Mm,,,,,40.624694824219,-111.71230316162,anonymous,3,,5,,4,,4,4,4,6,4,4,4,6,4,4,4,6,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,4,4,3,5,3,4,3,4,4,4,3,2,3,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1996,2
2017-04-03 09:20:07,2017-04-03 09:26:31,0,174.52.131.92,100,384,1,2017-04-03 09:26:35,R_294eUMCVN3veywF,,,,,40.314300537109,-111.71160125732,anonymous,3,,6,6,5,6,5,4,4,6,6,6,6,6,4,4,6,6,6,5,6,6,5,5,7,5,5,6,6,5,5,7,5,5,2,6,6,3,4,4,4,5,4,2,4,4,4,4,4,4,4,2,4,2,3,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2
2017-04-03 09:25:05,2017-04-03 09:26:41,0,172.56.39.137,100,95,1,2017-04-03 09:26:43,R_pzLpnIPJJcdswQ9,,,,,34.054397583008,-118.2440032959,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,3,5,3,5,5,4,4,4,4,1,3,2,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1994,1
2017-04-03 09:24:47,2017-04-03 09:26:55,0,45.56.7.12,100,128,1,2017-04-03 09:26:57,R_87cpdbtX3WGmdSp,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,4,3,4,4,4,4,3,2,3,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1997,1
2017-04-03 09:25:01,2017-04-03 09:27:15,0,174.209.14.69,100,133,1,2017-04-03 09:27:16,R_1QaVvy77VfqeI8I,,,,,39.739196777344,-104.98470306396,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,4,3,2,2,4,4,4,4,3,3,2,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,1991,3
2017-04-03 09:26:35,2017-04-03 09:30:59,0,107.188.134.237,100,263,1,2017-04-03 09:31:00,R_3fvl3ur55cOdHDw,,,,,40.22639465332,-111.69699859619,anonymous,8,,4,4,4,2,6,4,4,6,5,4,4,4,4,4,5,5,6,5,7,7,7,6,7,7,7,7,7,7,4,7,5,5,4,5,5,5,4,4,5,5,4,5,3,4,5,5,5,1,2,1,3,2,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,2,1996,1
2017-04-03 09:29:02,2017-04-03 09:32:28,0,107.188.136.112,100,206,1,2017-04-03 09:32:31,R_1odu28RIl3k66rV,,,,,40.339294433594,-111.57089996338,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,4,4,2,2,3,2,3,4,4,4,3,3,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,1990,3
2017-04-03 09:29:28,2017-04-03 09:33:04,0,65.181.56.178,100,215,1,2017-04-03 09:33:07,R_3CZp2CsJ0EkpxgJ,,,,,40.7001953125,-111.94339752197,anonymous,7,,2,2,2,6,6,2,3,6,5,6,5,5,2,2,5,6,6,6,6,6,6,6,5,6,5,3,3,3,5,7,6,5,1,3,2,3,5,4,2,4,4,4,2,5,5,5,5,1,3,1,3,3,3,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,2,1987,3
